"Time [s]";"Pressure [mmHg]";
316.79;70.84;
316.80;71.56;
316.81;72.56;
316.82;73.38;
316.83;73.52;
316.84;73.45;
316.85;73.27;
316.86;73.23;
316.87;73.02;
316.88;72.56;
316.89;71.92;
316.90;71.08;
316.91;70.14;
316.92;69.23;
316.93;68.83;
316.94;68.28;
316.95;67.58;
316.96;67.02;
316.97;66.58;
316.98;66.02;
316.99;65.53;
317.00;64.84;
317.01;64.34;
317.02;63.58;
317.03;63.22;
317.04;62.88;
317.05;62.67;
317.06;62.00;
317.07;61.83;
317.08;61.56;
317.09;61.23;
317.10;60.92;
317.11;60.84;
317.12;60.50;
317.13;60.39;
317.14;59.89;
317.15;59.69;
317.16;59.34;
317.17;59.23;
317.18;59.48;
317.19;58.94;
317.20;59.08;
317.21;58.92;
317.22;58.66;
317.23;58.59;
317.24;58.42;
317.25;57.95;
317.26;58.14;
317.27;57.94;
317.28;57.73;
317.29;58.25;
317.30;58.42;
317.31;59.69;
317.32;62.81;
317.33;70.45;
317.34;78.44;
317.35;84.73;
317.36;88.31;
317.37;89.70;
317.38;90.59;
317.39;91.73;
317.40;91.92;
317.41;91.34;
317.42;90.91;
317.43;90.41;
317.44;89.38;
317.45;88.33;
317.46;87.28;
317.47;85.66;
317.48;83.95;
317.49;81.30;
317.50;78.84;
317.51;77.05;
317.52;74.64;
317.53;72.09;
317.54;70.02;
317.55;68.16;
317.56;66.80;
317.57;65.83;
317.58;65.28;
317.59;65.00;
317.60;65.12;
317.61;65.41;
317.62;65.48;
317.63;65.67;
317.64;65.64;
317.65;66.17;
317.66;67.25;
317.67;69.48;
317.68;71.50;
317.69;72.70;
317.70;72.86;
317.71;72.75;
317.72;72.27;
317.73;71.89;
317.74;71.64;
317.75;71.64;
317.76;71.36;
317.77;70.67;
317.78;70.02;
317.79;69.66;
317.80;69.42;
317.81;69.16;
317.82;68.47;
317.83;67.47;
317.84;66.73;
317.85;65.83;
317.86;65.02;
317.87;63.92;
317.88;63.19;
317.89;62.86;
317.90;62.41;
317.91;62.17;
317.92;61.58;
317.93;61.58;
317.94;61.08;
317.95;60.94;
317.96;60.64;
317.97;60.31;
317.98;59.75;
317.99;59.44;
318.00;59.14;
318.01;59.00;
318.02;58.89;
318.03;58.70;
318.04;58.33;
318.05;58.31;
318.06;58.05;
318.07;58.09;
318.08;57.77;
318.09;57.44;
318.10;57.50;
318.11;57.20;
318.12;57.22;
318.13;56.86;
318.14;56.86;
318.15;56.91;
318.16;56.66;
318.17;56.58;
318.18;56.53;
318.19;56.84;
318.20;57.05;
318.21;58.05;
318.22;60.53;
318.23;69.11;
318.24;78.14;
318.25;83.61;
318.26;87.69;
318.27;90.20;
318.28;91.08;
318.29;91.92;
318.30;92.41;
318.31;92.53;
318.32;91.73;
318.33;91.39;
318.34;90.77;
318.35;90.23;
318.36;89.12;
318.37;87.94;
318.38;86.08;
318.39;83.39;
318.40;81.45;
318.41;80.25;
318.42;77.73;
318.43;75.20;
318.44;73.19;
318.45;71.97;
318.46;70.73;
318.47;70.41;
318.48;69.78;
318.49;69.05;
318.50;68.73;
318.51;68.53;
318.52;68.48;
318.53;68.58;
318.54;68.44;
318.55;68.61;
318.56;68.66;
318.57;69.41;
318.58;69.59;
318.59;70.08;
318.60;70.28;
318.61;70.92;
318.62;71.22;
318.63;71.25;
318.64;71.28;
318.65;71.34;
318.66;71.05;
318.67;71.12;
318.68;70.77;
318.69;70.44;
318.70;70.22;
318.71;69.33;
318.72;69.44;
318.73;69.30;
318.74;68.72;
318.75;68.06;
318.76;67.52;
318.77;66.69;
318.78;65.84;
318.79;64.80;
318.80;63.83;
318.81;63.28;
318.82;62.94;
318.83;62.64;
318.84;61.98;
318.85;61.73;
318.86;61.33;
318.87;61.08;
318.88;60.44;
318.89;60.22;
318.90;59.97;
318.91;59.47;
318.92;59.11;
318.93;58.72;
318.94;58.44;
318.95;58.34;
318.96;58.16;
318.97;57.84;
318.98;57.61;
318.99;57.78;
319.00;57.53;
319.01;57.30;
319.02;57.19;
319.03;57.17;
319.04;57.00;
319.05;56.92;
319.06;56.75;
319.07;56.94;
319.08;56.84;
319.09;56.72;
319.10;56.95;
319.11;57.42;
319.12;59.05;
319.13;63.95;
319.14;72.02;
319.15;81.22;
319.16;86.94;
319.17;89.66;
319.18;91.11;
319.19;91.77;
319.20;92.22;
319.21;93.20;
319.22;94.20;
319.23;94.33;
319.24;93.91;
319.25;93.14;
319.26;92.14;
319.27;90.98;
319.28;89.59;
319.29;87.20;
319.30;83.39;
319.31;79.70;
319.32;76.56;
319.33;74.33;
319.34;73.22;
319.35;72.80;
319.36;72.39;
319.37;71.02;
319.38;69.94;
319.39;69.09;
319.40;68.34;
319.41;67.62;
319.42;67.59;
319.43;67.56;
319.44;67.98;
319.45;68.56;
319.46;68.97;
319.47;68.95;
319.48;70.03;
319.49;71.41;
319.50;72.98;
319.51;74.25;
319.52;75.00;
319.53;74.78;
319.54;74.73;
319.55;74.38;
319.56;74.30;
319.57;74.28;
319.58;73.86;
319.59;73.45;
319.60;72.62;
319.61;71.86;
319.62;71.06;
319.63;70.25;
319.64;69.78;
319.65;69.14;
319.66;68.25;
319.67;67.36;
319.68;66.59;
319.69;66.22;
319.70;66.03;
319.71;65.62;
319.72;65.16;
319.73;64.69;
319.74;64.39;
319.75;64.03;
319.76;64.17;
319.77;63.81;
319.78;63.78;
319.79;63.62;
319.80;63.34;
319.81;63.00;
319.82;62.77;
319.83;62.48;
319.84;62.36;
319.85;62.61;
319.86;62.39;
319.87;62.48;
319.88;62.31;
319.89;62.22;
319.90;62.16;
319.91;61.92;
319.92;61.98;
319.93;62.05;
319.94;61.64;
319.95;61.81;
319.96;61.88;
319.97;61.91;
319.98;62.31;
319.99;62.75;
320.00;65.19;
320.01;71.88;
320.02;78.42;
320.03;83.39;
320.04;87.45;
320.05;90.42;
320.06;92.50;
320.07;93.03;
320.08;92.61;
320.09;92.73;
320.10;93.08;
320.11;92.73;
320.12;92.20;
320.13;91.30;
320.14;90.91;
320.15;89.61;
320.16;88.16;
320.17;85.08;
320.18;82.22;
320.19;80.22;
320.20;77.30;
320.21;74.45;
320.22;72.73;
320.23;71.14;
320.24;70.36;
320.25;69.77;
320.26;69.38;
320.27;68.56;
320.28;68.05;
320.29;68.03;
320.30;68.03;
320.31;68.14;
320.32;68.42;
320.33;69.41;
320.34;70.55;
320.35;71.38;
320.36;72.19;
320.37;73.33;
320.38;73.58;
320.39;73.50;
320.40;74.20;
320.41;74.58;
320.42;74.86;
320.43;74.75;
320.44;74.48;
320.45;74.34;
320.46;74.06;
320.47;72.91;
320.48;72.00;
320.49;70.95;
320.50;70.47;
320.51;68.94;
320.52;68.55;
320.53;67.67;
320.54;66.94;
320.55;66.41;
320.56;65.97;
320.57;65.61;
320.58;65.03;
320.59;64.61;
320.60;64.05;
320.61;63.41;
320.62;63.00;
320.63;62.66;
320.64;62.44;
320.65;62.02;
320.66;62.16;
320.67;61.48;
320.68;61.00;
320.69;60.86;
320.70;60.78;
320.71;60.42;
320.72;60.50;
320.73;60.47;
320.74;60.14;
320.75;59.98;
320.76;60.03;
320.77;59.72;
320.78;59.78;
320.79;59.70;
320.80;59.62;
320.81;59.52;
320.82;59.52;
320.83;59.31;
320.84;59.33;
320.85;59.38;
320.86;59.44;
320.87;59.78;
320.88;61.08;
320.89;66.00;
320.90;73.89;
320.91;82.00;
320.92;88.08;
320.93;90.58;
320.94;91.69;
320.95;92.42;
320.96;92.44;
320.97;93.09;
320.98;94.08;
320.99;93.58;
321.00;92.72;
321.01;92.16;
321.02;91.59;
321.03;90.27;
321.04;89.00;
321.05;87.34;
321.06;85.48;
321.07;82.91;
321.08;80.56;
321.09;79.00;
321.10;77.44;
321.11;75.66;
321.12;73.86;
321.13;72.33;
321.14;71.19;
321.15;70.05;
321.16;69.53;
321.17;69.25;
321.18;68.83;
321.19;69.06;
321.20;69.70;
321.21;70.23;
321.22;70.73;
321.23;70.77;
321.24;71.36;
321.25;72.34;
321.26;73.33;
321.27;74.77;
321.28;75.77;
321.29;76.83;
321.30;77.31;
321.31;77.12;
321.32;76.53;
321.33;75.91;
321.34;75.30;
321.35;75.03;
321.36;74.09;
321.37;73.30;
321.38;72.31;
321.39;70.84;
321.40;69.64;
321.41;68.75;
321.42;67.94;
321.43;67.25;
321.44;66.50;
321.45;65.81;
321.46;65.41;
321.47;64.92;
321.48;64.41;
321.49;64.03;
321.50;63.59;
321.51;63.09;
321.52;62.91;
321.53;62.77;
321.54;62.59;
321.55;62.44;
321.56;61.78;
321.57;61.48;
321.58;61.08;
321.59;60.84;
321.60;60.67;
321.61;60.55;
321.62;60.50;
321.63;60.52;
321.64;60.47;
321.65;60.08;
321.66;60.22;
321.67;59.73;
321.68;59.77;
321.69;59.77;
321.70;59.69;
321.71;59.28;
321.72;59.38;
321.73;59.25;
321.74;59.34;
321.75;59.42;
321.76;59.78;
321.77;60.64;
321.78;62.09;
321.79;67.47;
321.80;74.91;
321.81;81.09;
321.82;85.98;
321.83;89.84;
321.84;92.41;
321.85;92.94;
321.86;92.50;
321.87;92.05;
321.88;92.48;
321.89;92.73;
321.90;92.14;
321.91;91.12;
321.92;89.64;
321.93;88.03;
321.94;86.11;
321.95;84.34;
321.96;83.11;
321.97;81.53;
321.98;79.16;
321.99;75.89;
322.00;73.00;
322.01;70.94;
322.02;69.70;
322.03;68.81;
322.04;68.31;
322.05;67.97;
322.06;67.89;
322.07;67.78;
322.08;68.14;
322.09;68.53;
322.10;68.73;
322.11;68.97;
322.12;69.61;
322.13;71.33;
322.14;73.22;
322.15;75.09;
322.16;75.91;
322.17;75.81;
322.18;75.77;
322.19;75.48;
322.20;75.14;
322.21;74.69;
322.22;74.41;
322.23;74.19;
322.24;73.97;
322.25;73.11;
322.26;72.59;
322.27;72.03;
322.28;71.72;
322.29;70.41;
322.30;69.48;
322.31;68.64;
322.32;67.89;
322.33;67.12;
322.34;66.78;
322.35;65.97;
322.36;65.42;
322.37;64.92;
322.38;65.00;
322.39;64.72;
322.40;64.34;
322.41;63.83;
322.42;63.70;
322.43;63.33;
322.44;62.97;
322.45;62.67;
322.46;62.31;
322.47;62.22;
322.48;62.19;
322.49;61.92;
322.50;61.78;
322.51;61.64;
322.52;61.52;
322.53;61.61;
322.54;61.62;
322.55;61.25;
322.56;61.28;
322.57;61.12;
322.58;60.70;
322.59;60.64;
322.60;60.56;
322.61;60.50;
322.62;60.91;
322.63;61.53;
322.64;63.22;
322.65;66.39;
322.66;72.55;
322.67;80.25;
322.68;86.38;
322.69;90.58;
322.70;92.89;
322.71;93.36;
322.72;93.45;
322.73;92.89;
322.74;92.06;
322.75;91.98;
322.76;91.50;
322.77;90.56;
322.78;88.75;
322.79;85.52;
322.80;82.59;
322.81;79.59;
322.82;77.64;
322.83;75.55;
322.84;74.36;
322.85;74.05;
322.86;73.03;
322.87;71.31;
322.88;69.41;
322.89;67.86;
322.90;66.48;
322.91;65.58;
322.92;65.44;
322.93;65.66;
322.94;65.81;
322.95;66.03;
322.96;66.09;
322.97;66.45;
322.98;67.27;
322.99;68.28;
323.00;69.55;
323.01;71.95;
323.02;74.42;
323.03;76.06;
323.04;76.59;
323.05;75.78;
323.06;75.36;
323.07;75.58;
323.08;74.94;
323.09;73.23;
323.10;72.08;
323.11;71.30;
323.12;70.44;
323.13;69.33;
323.14;68.77;
323.15;67.80;
323.16;67.09;
323.17;66.30;
323.18;65.95;
323.19;65.36;
323.20;64.72;
323.21;64.23;
323.22;63.94;
323.23;63.56;
323.24;63.58;
323.25;63.16;
323.26;62.52;
323.27;62.20;
323.28;61.48;
323.29;61.30;
323.30;60.98;
323.31;60.94;
323.32;60.52;
323.33;60.11;
323.34;59.81;
323.35;59.73;
323.36;59.66;
323.37;59.64;
323.38;59.61;
323.39;59.53;
323.40;59.45;
323.41;59.41;
323.42;59.16;
323.43;59.09;
323.44;59.05;
323.45;59.02;
323.46;59.14;
323.47;59.45;
323.48;59.75;
323.49;61.08;
323.50;63.78;
323.51;69.17;
323.52;76.72;
323.53;84.38;
323.54;89.61;
323.55;91.61;
323.56;92.38;
323.57;92.73;
323.58;93.03;
323.59;92.77;
323.60;91.95;
323.61;91.53;
323.62;90.72;
323.63;89.75;
323.64;88.66;
323.65;87.55;
323.66;85.53;
323.67;82.22;
323.68;79.59;
323.69;78.58;
323.70;76.66;
323.71;73.86;
323.72;72.09;
323.73;70.41;
323.74;69.22;
323.75;68.08;
323.76;67.66;
323.77;67.61;
323.78;67.55;
323.79;67.69;
323.80;67.58;
323.81;67.78;
323.82;68.03;
323.83;68.50;
323.84;68.88;
323.85;68.88;
323.86;69.44;
323.87;70.58;
323.88;71.64;
323.89;72.39;
323.90;73.86;
323.91;75.08;
323.92;75.50;
323.93;75.36;
323.94;74.83;
323.95;74.06;
323.96;73.36;
323.97;71.94;
323.98;70.52;
323.99;69.25;
324.00;68.28;
324.01;67.53;
324.02;66.92;
324.03;66.50;
324.04;66.22;
324.05;65.75;
324.06;65.00;
324.07;64.61;
324.08;64.03;
324.09;63.64;
324.10;62.95;
324.11;62.55;
324.12;62.23;
324.13;62.22;
324.14;61.80;
324.15;61.47;
324.16;61.00;
324.17;60.64;
324.18;60.17;
324.19;59.92;
324.20;59.98;
324.21;59.75;
324.22;59.42;
324.23;59.41;
324.24;59.30;
324.25;59.03;
324.26;59.19;
324.27;59.20;
324.28;58.78;
324.29;58.78;
324.30;58.72;
324.31;58.48;
324.32;58.55;
324.33;58.38;
324.34;58.30;
324.35;58.52;
324.36;58.61;
324.37;59.22;
324.38;60.86;
324.39;64.73;
324.40;72.48;
324.41;80.88;
324.42;86.84;
324.43;90.03;
324.44;91.38;
324.45;92.34;
324.46;92.33;
324.47;92.69;
324.48;93.16;
324.49;92.92;
324.50;92.23;
324.51;92.12;
324.52;91.22;
324.53;90.09;
324.54;88.66;
324.55;86.34;
324.56;83.66;
324.57;81.22;
324.58;78.56;
324.59;76.42;
324.60;74.47;
324.61;72.69;
324.62;71.30;
324.63;70.44;
324.64;69.72;
324.65;69.00;
324.66;68.61;
324.67;68.59;
324.68;68.33;
324.69;68.44;
324.70;68.86;
324.71;69.05;
324.72;69.17;
324.73;69.72;
324.74;70.16;
324.75;70.14;
324.76;71.06;
324.77;72.48;
324.78;73.81;
324.79;75.05;
324.80;75.83;
324.81;76.45;
324.82;76.30;
324.83;75.73;
324.84;75.17;
324.85;74.44;
324.86;73.83;
324.87;72.45;
324.88;71.52;
324.89;70.45;
324.90;69.50;
324.91;68.78;
324.92;68.05;
324.93;67.31;
324.94;66.55;
324.95;65.95;
324.96;65.45;
324.97;64.58;
324.98;64.12;
324.99;63.98;
325.00;63.64;
325.01;63.23;
325.02;63.05;
325.03;62.88;
325.04;62.67;
325.05;62.34;
325.06;62.05;
325.07;62.14;
325.08;61.59;
325.09;61.55;
325.10;61.53;
325.11;61.44;
325.12;60.95;
325.13;60.94;
325.14;60.91;
325.15;60.73;
325.16;60.56;
325.17;60.70;
325.18;60.58;
325.19;60.48;
325.20;60.42;
325.21;60.45;
325.22;60.84;
325.23;61.23;
325.24;63.14;
325.25;68.17;
325.26;76.75;
325.27;84.22;
325.28;88.81;
325.29;90.59;
325.30;90.59;
325.31;90.20;
325.32;91.06;
325.33;91.56;
325.34;91.30;
325.35;90.98;
325.36;90.64;
325.37;89.91;
325.38;89.19;
325.39;88.38;
325.40;87.52;
325.41;85.31;
325.42;82.50;
325.43;79.17;
325.44;75.84;
325.45;73.36;
325.46;71.48;
325.47;70.33;
325.48;69.70;
325.49;68.88;
325.50;68.28;
325.51;67.61;
325.52;67.00;
325.53;67.02;
325.54;67.02;
325.55;67.19;
325.56;67.69;
325.57;68.59;
325.58;69.36;
325.59;69.83;
325.60;70.58;
325.61;71.30;
325.62;72.39;
325.63;73.83;
325.64;75.00;
325.65;75.20;
325.66;74.83;
325.67;74.47;
325.68;74.00;
325.69;73.86;
325.70;73.28;
325.71;72.58;
325.72;71.81;
325.73;70.70;
325.74;69.44;
325.75;68.45;
325.76;67.52;
325.77;66.86;
325.78;65.92;
325.79;65.25;
325.80;65.09;
325.81;64.81;
325.82;64.48;
325.83;64.22;
325.84;63.67;
325.85;63.53;
325.86;62.91;
325.87;62.39;
325.88;61.89;
325.89;61.80;
325.90;61.20;
325.91;61.22;
325.92;60.86;
325.93;60.56;
325.94;60.25;
325.95;60.41;
325.96;60.23;
325.97;60.03;
325.98;59.97;
325.99;60.09;
326.00;59.59;
326.01;59.61;
326.02;59.27;
326.03;59.34;
326.04;59.23;
326.05;59.02;
326.06;58.95;
326.07;58.78;
326.08;58.58;
326.09;58.56;
326.10;58.67;
326.11;59.05;
326.12;60.28;
326.13;63.27;
326.14;67.44;
326.15;73.31;
326.16;80.89;
326.17;87.58;
326.18;92.30;
326.19;93.31;
326.20;92.23;
326.21;91.86;
326.22;92.11;
326.23;91.75;
326.24;91.30;
326.25;90.97;
326.26;90.03;
326.27;88.45;
326.28;87.00;
326.29;85.28;
326.30;83.45;
326.31;81.50;
326.32;79.36;
326.33;77.83;
326.34;75.91;
326.35;73.75;
326.36;71.70;
326.37;70.64;
326.38;69.66;
326.39;69.11;
326.40;68.72;
326.41;68.62;
326.42;68.50;
326.43;68.53;
326.44;68.69;
326.45;69.41;
326.46;69.72;
326.47;69.70;
326.48;70.00;
326.49;70.64;
326.50;72.19;
326.51;73.70;
326.52;74.50;
326.53;74.42;
326.54;74.25;
326.55;73.83;
326.56;73.55;
326.57;73.38;
326.58;73.28;
326.59;72.69;
326.60;71.62;
326.61;70.77;
326.62;69.94;
326.63;69.03;
326.64;68.05;
326.65;67.41;
326.66;66.64;
326.67;66.14;
326.68;65.52;
326.69;64.80;
326.70;64.23;
326.71;63.62;
326.72;63.14;
326.73;63.03;
326.74;62.69;
326.75;62.00;
326.76;61.72;
326.77;61.17;
326.78;60.88;
326.79;60.50;
326.80;60.34;
326.81;60.14;
326.82;60.33;
326.83;60.25;
326.84;60.05;
326.85;60.19;
326.86;60.02;
326.87;59.72;
326.88;59.80;
326.89;59.47;
326.90;59.48;
326.91;59.52;
326.92;59.39;
326.93;59.20;
326.94;59.08;
326.95;58.89;
326.96;58.86;
326.97;58.64;
326.98;58.59;
326.99;58.55;
327.00;58.58;
327.01;58.97;
327.02;59.44;
327.03;59.83;
327.04;61.62;
327.05;68.17;
327.06;78.00;
327.07;84.70;
327.08;87.55;
327.09;89.47;
327.10;91.11;
327.11;92.22;
327.12;92.28;
327.13;92.03;
327.14;91.88;
327.15;91.30;
327.16;90.55;
327.17;90.00;
327.18;89.28;
327.19;87.61;
327.20;85.48;
327.21;82.53;
327.22;80.20;
327.23;78.36;
327.24;76.19;
327.25;73.91;
327.26;71.58;
327.27;69.58;
327.28;67.86;
327.29;66.86;
327.30;66.48;
327.31;66.03;
327.32;66.31;
327.33;66.27;
327.34;66.56;
327.35;67.27;
327.36;68.08;
327.37;68.84;
327.38;69.39;
327.39;70.25;
327.40;72.25;
327.41;73.97;
327.42;75.34;
327.43;76.55;
327.44;76.81;
327.45;76.88;
327.46;76.09;
327.47;75.91;
327.48;75.23;
327.49;74.81;
327.50;74.38;
327.51;73.53;
327.52;72.47;
327.53;70.77;
327.54;69.28;
327.55;68.61;
327.56;67.83;
327.57;67.41;
327.58;66.98;
327.59;66.38;
327.60;65.73;
327.61;65.23;
327.62;64.47;
327.63;64.14;
327.64;63.55;
327.65;63.19;
327.66;63.09;
327.67;62.69;
327.68;62.23;
327.69;62.08;
327.70;61.98;
327.71;61.70;
327.72;61.52;
327.73;61.31;
327.74;61.23;
327.75;60.88;
327.76;60.59;
327.77;60.58;
327.78;60.41;
327.79;60.16;
327.80;60.19;
327.81;59.84;
327.82;59.77;
327.83;59.62;
327.84;59.48;
327.85;59.55;
327.86;59.64;
327.87;59.88;
327.88;60.80;
327.89;62.02;
327.90;65.64;
327.91;73.58;
327.92;82.00;
327.93;87.55;
327.94;90.80;
327.95;91.78;
327.96;91.61;
327.97;90.98;
327.98;90.34;
327.99;90.33;
328.00;89.75;
328.01;89.45;
328.02;89.05;
328.03;88.67;
328.04;88.00;
328.05;86.70;
328.06;83.89;
328.07;79.97;
328.08;75.67;
328.09;72.27;
328.10;70.02;
328.11;68.81;
328.12;67.06;
328.13;66.56;
328.14;65.52;
328.15;65.44;
328.16;65.31;
328.17;65.06;
328.18;64.92;
328.19;64.95;
328.20;65.25;
328.21;65.33;
328.22;65.73;
328.23;67.30;
328.24;69.36;
328.25;71.12;
328.26;72.73;
328.27;73.67;
328.28;73.69;
328.29;73.91;
328.30;73.77;
328.31;73.28;
328.32;73.03;
328.33;72.91;
328.34;72.58;
328.35;72.14;
328.36;71.05;
328.37;69.52;
328.38;68.39;
328.39;68.00;
328.40;67.20;
328.41;66.41;
328.42;65.78;
328.43;64.98;
328.44;64.62;
328.45;63.69;
328.46;63.00;
328.47;62.83;
328.48;62.53;
328.49;62.05;
328.50;61.67;
328.51;61.41;
328.52;60.88;
328.53;60.31;
328.54;59.86;
328.55;59.75;
328.56;59.47;
328.57;59.14;
328.58;58.91;
328.59;58.92;
328.60;58.77;
328.61;58.83;
328.62;58.52;
328.63;58.36;
328.64;58.45;
328.65;58.41;
328.66;58.20;
328.67;58.08;
328.68;58.02;
328.69;58.27;
328.70;58.36;
328.71;58.58;
328.72;59.47;
328.73;62.53;
328.74;66.84;
328.75;75.41;
328.76;82.12;
328.77;86.70;
328.78;90.09;
328.79;92.11;
328.80;92.70;
328.81;93.23;
328.82;93.19;
328.83;92.84;
328.84;92.11;
328.85;91.41;
328.86;90.66;
328.87;89.94;
328.88;88.36;
328.89;86.02;
328.90;83.09;
328.91;79.47;
328.92;76.41;
328.93;74.42;
328.94;73.31;
328.95;72.03;
328.96;71.39;
328.97;70.03;
328.98;69.20;
328.99;68.02;
329.00;67.27;
329.01;67.16;
329.02;66.31;
329.03;66.69;
329.04;66.59;
329.05;66.97;
329.06;67.11;
329.07;68.09;
329.08;68.91;
329.09;69.12;
329.10;69.56;
329.11;70.11;
329.12;70.92;
329.13;71.88;
329.14;73.09;
329.15;73.45;
329.16;73.30;
329.17;72.72;
329.18;72.58;
329.19;72.31;
329.20;71.72;
329.21;70.67;
329.22;69.83;
329.23;68.89;
329.24;67.69;
329.25;67.00;
329.26;65.98;
329.27;65.62;
329.28;64.80;
329.29;64.08;
329.30;63.41;
329.31;63.00;
329.32;62.44;
329.33;62.05;
329.34;61.70;
329.35;61.38;
329.36;60.94;
329.37;60.77;
329.38;60.28;
329.39;59.83;
329.40;59.56;
329.41;59.28;
329.42;58.98;
329.43;58.73;
329.44;58.36;
329.45;58.58;
329.46;58.59;
329.47;58.34;
329.48;58.22;
329.49;58.34;
329.50;58.19;
329.51;58.08;
329.52;58.09;
329.53;57.78;
329.54;57.70;
329.55;57.78;
329.56;57.75;
329.57;57.86;
329.58;58.52;
329.59;60.56;
329.60;66.22;
329.61;75.31;
329.62;84.66;
329.63;88.91;
329.64;89.59;
329.65;89.92;
329.66;90.33;
329.67;90.72;
329.68;91.00;
329.69;91.27;
329.70;91.97;
329.71;91.73;
329.72;91.30;
329.73;90.80;
329.74;89.56;
329.75;87.08;
329.76;83.98;
329.77;80.11;
329.78;77.27;
329.79;75.03;
329.80;73.62;
329.81;72.30;
329.82;71.14;
329.83;70.22;
329.84;69.22;
329.85;68.22;
329.86;67.59;
329.87;67.03;
329.88;66.80;
329.89;66.84;
329.90;66.75;
329.91;67.00;
329.92;67.22;
329.93;67.72;
329.94;68.89;
329.95;70.97;
329.96;72.16;
329.97;72.95;
329.98;73.52;
329.99;73.66;
330.00;73.98;
330.01;74.23;
330.02;74.23;
330.03;74.25;
330.04;74.02;
330.05;73.17;
330.06;72.84;
330.07;72.16;
330.08;71.06;
330.09;69.75;
330.10;68.50;
330.11;67.59;
330.12;66.78;
330.13;66.06;
330.14;65.31;
330.15;64.48;
330.16;64.20;
330.17;63.69;
330.18;62.98;
330.19;62.66;
330.20;62.20;
330.21;61.59;
330.22;61.00;
330.23;60.84;
330.24;60.67;
330.25;60.48;
330.26;60.28;
330.27;60.16;
330.28;59.94;
330.29;59.86;
330.30;59.67;
330.31;59.70;
330.32;59.50;
330.33;59.47;
330.34;59.38;
330.35;59.30;
330.36;59.30;
330.37;59.08;
330.38;59.11;
330.39;59.56;
330.40;59.72;
330.41;60.48;
330.42;62.17;
330.43;66.30;
330.44;73.23;
330.45;80.00;
330.46;84.36;
330.47;87.61;
330.48;90.70;
330.49;92.39;
330.50;93.73;
330.51;93.50;
330.52;93.28;
330.53;92.91;
330.54;92.11;
330.55;91.17;
330.56;89.66;
330.57;87.30;
330.58;84.31;
330.59;79.69;
330.60;75.91;
330.61;73.89;
330.62;72.00;
330.63;70.61;
330.64;69.50;
330.65;68.61;
330.66;67.59;
330.67;66.48;
330.68;65.75;
330.69;65.16;
330.70;64.78;
330.71;64.91;
330.72;64.97;
330.73;65.41;
330.74;65.84;
330.75;66.56;
330.76;67.84;
330.77;69.95;
330.78;72.19;
330.79;73.22;
330.80;73.62;
330.81;73.91;
330.82;73.95;
330.83;73.52;
330.84;73.25;
330.85;73.17;
330.86;73.03;
330.87;72.17;
330.88;71.38;
330.89;70.78;
330.90;69.86;
330.91;69.03;
330.92;68.09;
330.93;66.92;
330.94;65.92;
330.95;65.19;
330.96;64.72;
330.97;64.17;
330.98;63.41;
330.99;62.97;
331.00;62.44;
331.01;61.89;
331.02;61.70;
331.03;61.64;
331.04;61.33;
331.05;60.81;
331.06;60.61;
331.07;60.00;
331.08;59.77;
331.09;59.61;
331.10;59.44;
331.11;59.44;
331.12;59.33;
331.13;59.25;
331.14;59.00;
331.15;58.89;
331.16;58.86;
331.17;58.61;
331.18;58.41;
331.19;58.27;
331.20;58.28;
331.21;58.36;
331.22;58.23;
331.23;59.03;
331.24;60.00;
331.25;63.64;
331.26;70.97;
331.27;80.36;
331.28;87.28;
331.29;90.75;
331.30;91.89;
331.31;92.38;
331.32;92.98;
331.33;92.69;
331.34;91.86;
331.35;91.58;
331.36;90.81;
331.37;89.77;
331.38;88.59;
331.39;87.36;
331.40;85.70;
331.41;83.48;
331.42;81.14;
331.43;78.97;
331.44;76.75;
331.45;74.73;
331.46;72.84;
331.47;70.97;
331.48;69.55;
331.49;68.12;
331.50;67.30;
331.51;66.34;
331.52;66.14;
331.53;66.02;
331.54;66.11;
331.55;66.23;
331.56;66.50;
331.57;67.25;
331.58;68.03;
331.59;68.56;
331.60;69.69;
331.61;70.89;
331.62;72.59;
331.63;74.16;
331.64;74.83;
331.65;74.77;
331.66;74.42;
331.67;74.33;
331.68;74.09;
331.69;73.34;
331.70;72.41;
331.71;71.84;
331.72;70.66;
331.73;69.83;
331.74;68.89;
331.75;67.88;
331.76;67.19;
331.77;66.41;
331.78;65.81;
331.79;65.47;
331.80;64.91;
331.81;64.36;
331.82;63.62;
331.83;62.97;
331.84;62.62;
331.85;62.03;
331.86;61.84;
331.87;61.59;
331.88;61.30;
331.89;61.16;
331.90;60.92;
331.91;60.53;
331.92;60.47;
331.93;60.53;
331.94;60.34;
331.95;60.12;
331.96;60.05;
331.97;59.73;
331.98;59.81;
331.99;59.78;
332.00;59.33;
332.01;59.03;
332.02;58.77;
332.03;58.69;
332.04;58.52;
332.05;58.86;
332.06;59.11;
332.07;59.73;
332.08;62.08;
332.09;66.91;
332.10;76.81;
332.11;84.06;
332.12;88.14;
332.13;90.11;
332.14;91.20;
332.15;91.78;
332.16;92.05;
332.17;92.06;
332.18;91.72;
332.19;91.19;
332.20;90.69;
332.21;90.50;
332.22;90.20;
332.23;88.81;
332.24;87.69;
332.25;85.72;
332.26;82.86;
332.27;79.47;
332.28;76.41;
332.29;73.55;
332.30;72.11;
332.31;71.08;
